problem_id,final_question,true_answer,correct_option,selected_option,is_correct,generated_answer
b5ea0db1-ac0b-4ac9-bf19-34b7ef15904d_perm_11,"Besides the pulmonary embolism, what other condition is seen?",Small right-sided pleural effusion,E,E,True,Small right-sided pleural effusion
b5ea0db1-ac0b-4ac9-bf19-34b7ef15904d_perm_12,"Besides the pulmonary embolism, what other condition is seen?",Small right-sided pleural effusion,E,E,True,Small right-sided pleural effusion
b5ea0db1-ac0b-4ac9-bf19-34b7ef15904d_perm_13,"Besides the pulmonary embolism, what other condition is seen?",Small right-sided pleural effusion,E,E,True,Small right-sided pleural effusion
b5ea0db1-ac0b-4ac9-bf19-34b7ef15904d_perm_14,"Besides the pulmonary embolism, what other condition is seen?",Small right-sided pleural effusion,E,E,True,Small right-sided pleural effusion
b5ea0db1-ac0b-4ac9-bf19-34b7ef15904d_perm_15,"Besides the pulmonary embolism, what other condition is seen?",Small right-sided pleural effusion,E,E,True,Small right-sided pleural effusion
b5ea0db1-ac0b-4ac9-bf19-34b7ef15904d_perm_16,"Besides the pulmonary embolism, what other condition is seen?",Small right-sided pleural effusion,E,E,True,Small right-sided pleural effusion
b5ea0db1-ac0b-4ac9-bf19-34b7ef15904d_perm_17,"Besides the pulmonary embolism, what other condition is seen?",Small right-sided pleural effusion,E,E,True,Small right-sided pleural effusion
b5ea0db1-ac0b-4ac9-bf19-34b7ef15904d_perm_18,"Besides the pulmonary embolism, what other condition is seen?",Small right-sided pleural effusion,E,E,True,Small right-sided pleural effusion
b5ea0db1-ac0b-4ac9-bf19-34b7ef15904d_perm_19,"Besides the pulmonary embolism, what other condition is seen?",Small right-sided pleural effusion,E,E,True,Small right-sided pleural effusion
b5ea0db1-ac0b-4ac9-bf19-34b7ef15904d_perm_20,"Besides the pulmonary embolism, what other condition is seen?",Small right-sided pleural effusion,E,E,True,Small right-sided pleural effusion
b5ea0db1-ac0b-4ac9-bf19-34b7ef15904d_perm_21,"Besides the pulmonary embolism, what other condition is seen?",Small right-sided pleural effusion,E,E,True,Small right-sided pleural effusion
b5ea0db1-ac0b-4ac9-bf19-34b7ef15904d_perm_22,"Besides the pulmonary embolism, what other condition is seen?",Small right-sided pleural effusion,E,E,True,Small right-sided pleural effusion
b5ea0db1-ac0b-4ac9-bf19-34b7ef15904d_perm_23,"Besides the pulmonary embolism, what other condition is seen?",Small right-sided pleural effusion,E,E,True,Small right-sided pleural effusion
b5ea0db1-ac0b-4ac9-bf19-34b7ef15904d_perm_24,"Besides the pulmonary embolism, what other condition is seen?",Small right-sided pleural effusion,E,E,True,Small right-sided pleural effusion
b60bb3ca-680f-4d0d-b616-456e6a84908c_perm_1,Is there evidence of inflammation?,No.,B,B,True,No.
b60bb3ca-680f-4d0d-b616-456e6a84908c_perm_2,Is there evidence of inflammation?,No.,A,B,False,Yes.
b78610bc-b395-4d39-b92a-a86f8d6c7dc8_perm_1,Is there a lung mass in the Chest radiograph?,Yes.,A,A,True,Yes.
b78610bc-b395-4d39-b92a-a86f8d6c7dc8_perm_2,Is there a lung mass in the Chest radiograph?,Yes.,A,A,True,Yes.
b78610bc-b395-4d39-b92a-a86f8d6c7dc8_perm_3,Is there a lung mass in the Chest radiograph?,Yes.,B,B,True,Yes.
b78610bc-b395-4d39-b92a-a86f8d6c7dc8_perm_4,Is there a lung mass in the Chest radiograph?,Yes.,B,B,True,Yes.
b78610bc-b395-4d39-b92a-a86f8d6c7dc8_perm_5,Is there a lung mass in the Chest radiograph?,Yes.,B,B,True,Yes.
b78610bc-b395-4d39-b92a-a86f8d6c7dc8_perm_6,Is there a lung mass in the Chest radiograph?,Yes.,B,B,True,Yes.
b82002ea-ec05-4c5c-95a8-3b646f020ed7_perm_1,What is the histopathologic diagnosis?,Fungal organisms (yeast). ,B,B,True,Fungal organisms (yeast). 
b82002ea-ec05-4c5c-95a8-3b646f020ed7_perm_2,What is the histopathologic diagnosis?,Fungal organisms (yeast). ,B,B,True,Fungal organisms (yeast). 
b82002ea-ec05-4c5c-95a8-3b646f020ed7_perm_3,What is the histopathologic diagnosis?,Fungal organisms (yeast). ,B,B,True,Fungal organisms (yeast). 
b82002ea-ec05-4c5c-95a8-3b646f020ed7_perm_4,What is the histopathologic diagnosis?,Fungal organisms (yeast). ,B,B,True,Fungal organisms (yeast). 
b82002ea-ec05-4c5c-95a8-3b646f020ed7_perm_5,What is the histopathologic diagnosis?,Fungal organisms (yeast). ,B,B,True,Fungal organisms (yeast). 
b82002ea-ec05-4c5c-95a8-3b646f020ed7_perm_6,What is the histopathologic diagnosis?,Fungal organisms (yeast). ,B,B,True,Fungal organisms (yeast). 
b82002ea-ec05-4c5c-95a8-3b646f020ed7_perm_7,What is the histopathologic diagnosis?,Fungal organisms (yeast). ,B,B,True,Fungal organisms (yeast). 
b82002ea-ec05-4c5c-95a8-3b646f020ed7_perm_8,What is the histopathologic diagnosis?,Fungal organisms (yeast). ,B,B,True,Fungal organisms (yeast). 
b82002ea-ec05-4c5c-95a8-3b646f020ed7_perm_9,What is the histopathologic diagnosis?,Fungal organisms (yeast). ,B,B,True,Fungal organisms (yeast). 
b82002ea-ec05-4c5c-95a8-3b646f020ed7_perm_10,What is the histopathologic diagnosis?,Fungal organisms (yeast). ,B,B,True,Fungal organisms (yeast). 
b82002ea-ec05-4c5c-95a8-3b646f020ed7_perm_11,What is the histopathologic diagnosis?,Fungal organisms (yeast). ,B,B,True,Fungal organisms (yeast). 
b82002ea-ec05-4c5c-95a8-3b646f020ed7_perm_12,What is the histopathologic diagnosis?,Fungal organisms (yeast). ,B,B,True,Fungal organisms (yeast). 
b82002ea-ec05-4c5c-95a8-3b646f020ed7_perm_13,What is the histopathologic diagnosis?,Fungal organisms (yeast). ,A,A,True,Fungal organisms (yeast). 
b82002ea-ec05-4c5c-95a8-3b646f020ed7_perm_14,What is the histopathologic diagnosis?,Fungal organisms (yeast). ,A,A,True,Fungal organisms (yeast). 
b82002ea-ec05-4c5c-95a8-3b646f020ed7_perm_15,What is the histopathologic diagnosis?,Fungal organisms (yeast). ,A,A,True,Fungal organisms (yeast). 
b82002ea-ec05-4c5c-95a8-3b646f020ed7_perm_16,What is the histopathologic diagnosis?,Fungal organisms (yeast). ,A,A,True,Fungal organisms (yeast). 
b82002ea-ec05-4c5c-95a8-3b646f020ed7_perm_17,What is the histopathologic diagnosis?,Fungal organisms (yeast). ,A,A,True,Fungal organisms (yeast). 
b82002ea-ec05-4c5c-95a8-3b646f020ed7_perm_18,What is the histopathologic diagnosis?,Fungal organisms (yeast). ,A,A,True,Fungal organisms (yeast). 
b82002ea-ec05-4c5c-95a8-3b646f020ed7_perm_19,What is the histopathologic diagnosis?,Fungal organisms (yeast). ,B,B,True,Fungal organisms (yeast). 
b82002ea-ec05-4c5c-95a8-3b646f020ed7_perm_20,What is the histopathologic diagnosis?,Fungal organisms (yeast). ,B,B,True,Fungal organisms (yeast). 
b82002ea-ec05-4c5c-95a8-3b646f020ed7_perm_21,What is the histopathologic diagnosis?,Fungal organisms (yeast). ,B,B,True,Fungal organisms (yeast). 
b82002ea-ec05-4c5c-95a8-3b646f020ed7_perm_22,What is the histopathologic diagnosis?,Fungal organisms (yeast). ,B,B,True,Fungal organisms (yeast). 
b82002ea-ec05-4c5c-95a8-3b646f020ed7_perm_23,What is the histopathologic diagnosis?,Fungal organisms (yeast). ,B,B,True,Fungal organisms (yeast). 
b82002ea-ec05-4c5c-95a8-3b646f020ed7_perm_24,What is the histopathologic diagnosis?,Fungal organisms (yeast). ,B,B,True,Fungal organisms (yeast). 
ba18e483-86ae-4f00-9b03-dc1d5d1d6cef_perm_1,What is the cytologic diagnosis?,Low-grade squamous intraepithelial lesion (LSIL).,A,A,True,Low-grade squamous intraepithelial lesion (LSIL).
ba18e483-86ae-4f00-9b03-dc1d5d1d6cef_perm_2,What is the cytologic diagnosis?,Low-grade squamous intraepithelial lesion (LSIL).,B,B,True,Low-grade squamous intraepithelial lesion (LSIL).
bda6b1c5-2522-418c-94f5-124c3018015d_perm_1,Are there any pathologies shown in this image?,Varicosis in both legs.,B,B,True,Varicosis in both legs.
bda6b1c5-2522-418c-94f5-124c3018015d_perm_2,Are there any pathologies shown in this image?,Varicosis in both legs.,A,A,True,Varicosis in both legs.
be56d9fd-423c-43fe-b5d9-1b9fe46c1808_perm_1,Is there fat necrosis?,No. ,B,B,True,No. 
be56d9fd-423c-43fe-b5d9-1b9fe46c1808_perm_2,Is there fat necrosis?,No. ,B,B,True,No. 
c0a57b05-eee7-499a-8745-a2f637cde131_perm_1,Is there any evidence of pneumothorax in the radiograph?,Yes.,A,B,False,No.
c0a57b05-eee7-499a-8745-a2f637cde131_perm_2,Is there any evidence of pneumothorax in the radiograph?,Yes.,B,A,False,No.
c7db3e52-cadc-4110-acaf-df1d77417653_perm_1,What is the diagnosis?,"Facial palsy, left",B,A,False,"Facial palsy, right"
c7db3e52-cadc-4110-acaf-df1d77417653_perm_2,What is the diagnosis?,"Facial palsy, left",A,A,True,"Facial palsy, left"
cae3a3c3-4917-421d-b4a5-360767f459cd_perm_1,Does this ECG show ventricular tachycardia or supraventricular tachycardia with aberrancy?,ventricular tachycardia,C,.,False,INVALID_OPTION:.
cae3a3c3-4917-421d-b4a5-360767f459cd_perm_2,Does this ECG show ventricular tachycardia or supraventricular tachycardia with aberrancy?,ventricular tachycardia,A,A,True,ventricular tachycardia
cae3a3c3-4917-421d-b4a5-360767f459cd_perm_3,Does this ECG show ventricular tachycardia or supraventricular tachycardia with aberrancy?,ventricular tachycardia,B,C,False,supraventricular tachycardia with aberrancy 
cae3a3c3-4917-421d-b4a5-360767f459cd_perm_4,Does this ECG show ventricular tachycardia or supraventricular tachycardia with aberrancy?,ventricular tachycardia,B,C,False,supraventricular tachycardia with aberrancy 
cae3a3c3-4917-421d-b4a5-360767f459cd_perm_5,Does this ECG show ventricular tachycardia or supraventricular tachycardia with aberrancy?,ventricular tachycardia,A,.,False,INVALID_OPTION:.
cae3a3c3-4917-421d-b4a5-360767f459cd_perm_6,Does this ECG show ventricular tachycardia or supraventricular tachycardia with aberrancy?,ventricular tachycardia,B,B,True,ventricular tachycardia
cae3a3c3-4917-421d-b4a5-360767f459cd_perm_7,Does this ECG show ventricular tachycardia or supraventricular tachycardia with aberrancy?,ventricular tachycardia,C,.,False,INVALID_OPTION:.
cae3a3c3-4917-421d-b4a5-360767f459cd_perm_8,Does this ECG show ventricular tachycardia or supraventricular tachycardia with aberrancy?,ventricular tachycardia,B,A,False,supraventricular tachycardia with aberrancy
cae3a3c3-4917-421d-b4a5-360767f459cd_perm_9,Does this ECG show ventricular tachycardia or supraventricular tachycardia with aberrancy?,ventricular tachycardia,B,B,True,ventricular tachycardia
cae3a3c3-4917-421d-b4a5-360767f459cd_perm_10,Does this ECG show ventricular tachycardia or supraventricular tachycardia with aberrancy?,ventricular tachycardia,C,.,False,INVALID_OPTION:.
cae3a3c3-4917-421d-b4a5-360767f459cd_perm_11,Does this ECG show ventricular tachycardia or supraventricular tachycardia with aberrancy?,ventricular tachycardia,C,.,False,INVALID_OPTION:.
cae3a3c3-4917-421d-b4a5-360767f459cd_perm_12,Does this ECG show ventricular tachycardia or supraventricular tachycardia with aberrancy?,ventricular tachycardia,C,.,False,INVALID_OPTION:.
cae3a3c3-4917-421d-b4a5-360767f459cd_perm_13,Does this ECG show ventricular tachycardia or supraventricular tachycardia with aberrancy?,ventricular tachycardia,B,B,True,ventricular tachycardia
cae3a3c3-4917-421d-b4a5-360767f459cd_perm_14,Does this ECG show ventricular tachycardia or supraventricular tachycardia with aberrancy?,ventricular tachycardia,C,C,True,ventricular tachycardia
cae3a3c3-4917-421d-b4a5-360767f459cd_perm_15,Does this ECG show ventricular tachycardia or supraventricular tachycardia with aberrancy?,ventricular tachycardia,C,.,False,INVALID_OPTION:.
cae3a3c3-4917-421d-b4a5-360767f459cd_perm_16,Does this ECG show ventricular tachycardia or supraventricular tachycardia with aberrancy?,ventricular tachycardia,C,.,False,INVALID_OPTION:.
cae3a3c3-4917-421d-b4a5-360767f459cd_perm_17,Does this ECG show ventricular tachycardia or supraventricular tachycardia with aberrancy?,ventricular tachycardia,C,.,False,INVALID_OPTION:.
cae3a3c3-4917-421d-b4a5-360767f459cd_perm_18,Does this ECG show ventricular tachycardia or supraventricular tachycardia with aberrancy?,ventricular tachycardia,C,.,False,INVALID_OPTION:.
cae3a3c3-4917-421d-b4a5-360767f459cd_perm_19,Does this ECG show ventricular tachycardia or supraventricular tachycardia with aberrancy?,ventricular tachycardia,C,C,True,ventricular tachycardia
cae3a3c3-4917-421d-b4a5-360767f459cd_perm_20,Does this ECG show ventricular tachycardia or supraventricular tachycardia with aberrancy?,ventricular tachycardia,B,.,False,INVALID_OPTION:.
cae3a3c3-4917-421d-b4a5-360767f459cd_perm_21,Does this ECG show ventricular tachycardia or supraventricular tachycardia with aberrancy?,ventricular tachycardia,C,A,False,supraventricular tachycardia with aberrancy 
cae3a3c3-4917-421d-b4a5-360767f459cd_perm_22,Does this ECG show ventricular tachycardia or supraventricular tachycardia with aberrancy?,ventricular tachycardia,C,.,False,INVALID_OPTION:.
cae3a3c3-4917-421d-b4a5-360767f459cd_perm_23,Does this ECG show ventricular tachycardia or supraventricular tachycardia with aberrancy?,ventricular tachycardia,C,C,True,ventricular tachycardia
cae3a3c3-4917-421d-b4a5-360767f459cd_perm_24,Does this ECG show ventricular tachycardia or supraventricular tachycardia with aberrancy?,ventricular tachycardia,C,C,True,ventricular tachycardia
d2fa6150-282c-459e-8110-12496e7d201b_perm_1,Is there a liver abscess in the ultrasound image?,Yes,A,A,True,Yes
d2fa6150-282c-459e-8110-12496e7d201b_perm_2,Is there a liver abscess in the ultrasound image?,Yes,B,B,True,Yes
d5ce402d-6bfb-48bf-8f2a-f0c1fa5d09f8_perm_1,Is there anything abnormal in the provided image?,"Yes. Pneumothorax, right lung.",A,C,False,No. Normal chest radiograph.
d5ce402d-6bfb-48bf-8f2a-f0c1fa5d09f8_perm_2,Is there anything abnormal in the provided image?,"Yes. Pneumothorax, right lung.",A,B,False,No. Normal chest radiograph.
d5ce402d-6bfb-48bf-8f2a-f0c1fa5d09f8_perm_3,Is there anything abnormal in the provided image?,"Yes. Pneumothorax, right lung.",B,C,False,No. Normal chest radiograph.
d5ce402d-6bfb-48bf-8f2a-f0c1fa5d09f8_perm_4,Is there anything abnormal in the provided image?,"Yes. Pneumothorax, right lung.",C,B,False,No. Normal chest radiograph.
d5ce402d-6bfb-48bf-8f2a-f0c1fa5d09f8_perm_5,Is there anything abnormal in the provided image?,"Yes. Pneumothorax, right lung.",B,A,False,No. Normal chest radiograph.
d5ce402d-6bfb-48bf-8f2a-f0c1fa5d09f8_perm_6,Is there anything abnormal in the provided image?,"Yes. Pneumothorax, right lung.",C,A,False,No. Normal chest radiograph.
d9c89c56-9588-4c36-9ee7-bac43ceb1047_perm_1,What type of staining is shown?,Endospore staining.,C,C,True,Endospore staining.
d9c89c56-9588-4c36-9ee7-bac43ceb1047_perm_2,What type of staining is shown?,Endospore staining.,D,D,True,Endospore staining.
d9c89c56-9588-4c36-9ee7-bac43ceb1047_perm_3,What type of staining is shown?,Endospore staining.,B,A,False,Ziehl-Neelsen staining.
d9c89c56-9588-4c36-9ee7-bac43ceb1047_perm_4,What type of staining is shown?,Endospore staining.,B,A,False,Ziehl-Neelsen staining.
d9c89c56-9588-4c36-9ee7-bac43ceb1047_perm_5,What type of staining is shown?,Endospore staining.,D,D,True,Endospore staining.
d9c89c56-9588-4c36-9ee7-bac43ceb1047_perm_6,What type of staining is shown?,Endospore staining.,C,A,False,Ziehl-Neelsen staining.
d9c89c56-9588-4c36-9ee7-bac43ceb1047_perm_7,What type of staining is shown?,Endospore staining.,C,B,False,Ziehl-Neelsen staining.
d9c89c56-9588-4c36-9ee7-bac43ceb1047_perm_8,What type of staining is shown?,Endospore staining.,D,B,False,Ziehl-Neelsen staining.
d9c89c56-9588-4c36-9ee7-bac43ceb1047_perm_9,What type of staining is shown?,Endospore staining.,B,C,False,Ziehl-Neelsen staining.
d9c89c56-9588-4c36-9ee7-bac43ceb1047_perm_10,What type of staining is shown?,Endospore staining.,B,D,False,Ziehl-Neelsen staining.
d9c89c56-9588-4c36-9ee7-bac43ceb1047_perm_11,What type of staining is shown?,Endospore staining.,D,C,False,Ziehl-Neelsen staining.
d9c89c56-9588-4c36-9ee7-bac43ceb1047_perm_12,What type of staining is shown?,Endospore staining.,C,D,False,Ziehl-Neelsen staining.
d9c89c56-9588-4c36-9ee7-bac43ceb1047_perm_13,What type of staining is shown?,Endospore staining.,A,A,True,Endospore staining.
d9c89c56-9588-4c36-9ee7-bac43ceb1047_perm_14,What type of staining is shown?,Endospore staining.,A,A,True,Endospore staining.
d9c89c56-9588-4c36-9ee7-bac43ceb1047_perm_15,What type of staining is shown?,Endospore staining.,A,C,False,Ziehl-Neelsen staining.
d9c89c56-9588-4c36-9ee7-bac43ceb1047_perm_16,What type of staining is shown?,Endospore staining.,A,D,False,Ziehl-Neelsen staining.
d9c89c56-9588-4c36-9ee7-bac43ceb1047_perm_17,What type of staining is shown?,Endospore staining.,A,A,True,Endospore staining.
d9c89c56-9588-4c36-9ee7-bac43ceb1047_perm_18,What type of staining is shown?,Endospore staining.,A,A,True,Endospore staining.
d9c89c56-9588-4c36-9ee7-bac43ceb1047_perm_19,What type of staining is shown?,Endospore staining.,D,B,False,Ziehl-Neelsen staining.
d9c89c56-9588-4c36-9ee7-bac43ceb1047_perm_20,What type of staining is shown?,Endospore staining.,C,B,False,Ziehl-Neelsen staining.
d9c89c56-9588-4c36-9ee7-bac43ceb1047_perm_21,What type of staining is shown?,Endospore staining.,D,C,False,Ziehl-Neelsen staining.
d9c89c56-9588-4c36-9ee7-bac43ceb1047_perm_22,What type of staining is shown?,Endospore staining.,C,D,False,Ziehl-Neelsen staining.
d9c89c56-9588-4c36-9ee7-bac43ceb1047_perm_23,What type of staining is shown?,Endospore staining.,B,B,True,Endospore staining.
d9c89c56-9588-4c36-9ee7-bac43ceb1047_perm_24,What type of staining is shown?,Endospore staining.,B,D,False,Ziehl-Neelsen staining.
da35a3de-fa23-4c20-905e-5b82b8d5d23a_perm_1,What is the histopathologic diagnosis?,Adenocarcinoma. ,A,A,True,Adenocarcinoma. 
da35a3de-fa23-4c20-905e-5b82b8d5d23a_perm_2,What is the histopathologic diagnosis?,Adenocarcinoma. ,A,A,True,Adenocarcinoma. 
da35a3de-fa23-4c20-905e-5b82b8d5d23a_perm_3,What is the histopathologic diagnosis?,Adenocarcinoma. ,A,A,True,Adenocarcinoma. 
da35a3de-fa23-4c20-905e-5b82b8d5d23a_perm_4,What is the histopathologic diagnosis?,Adenocarcinoma. ,A,A,True,Adenocarcinoma. 
da35a3de-fa23-4c20-905e-5b82b8d5d23a_perm_5,What is the histopathologic diagnosis?,Adenocarcinoma. ,A,A,True,Adenocarcinoma. 
da35a3de-fa23-4c20-905e-5b82b8d5d23a_perm_6,What is the histopathologic diagnosis?,Adenocarcinoma. ,A,A,True,Adenocarcinoma. 
da35a3de-fa23-4c20-905e-5b82b8d5d23a_perm_7,What is the histopathologic diagnosis?,Adenocarcinoma. ,A,A,True,Adenocarcinoma. 
da35a3de-fa23-4c20-905e-5b82b8d5d23a_perm_8,What is the histopathologic diagnosis?,Adenocarcinoma. ,A,A,True,Adenocarcinoma. 
da35a3de-fa23-4c20-905e-5b82b8d5d23a_perm_9,What is the histopathologic diagnosis?,Adenocarcinoma. ,A,A,True,Adenocarcinoma. 
da35a3de-fa23-4c20-905e-5b82b8d5d23a_perm_10,What is the histopathologic diagnosis?,Adenocarcinoma. ,A,A,True,Adenocarcinoma. 
da35a3de-fa23-4c20-905e-5b82b8d5d23a_perm_11,What is the histopathologic diagnosis?,Adenocarcinoma. ,A,A,True,Adenocarcinoma. 
da35a3de-fa23-4c20-905e-5b82b8d5d23a_perm_12,What is the histopathologic diagnosis?,Adenocarcinoma. ,A,A,True,Adenocarcinoma. 
da35a3de-fa23-4c20-905e-5b82b8d5d23a_perm_13,What is the histopathologic diagnosis?,Adenocarcinoma. ,B,B,True,Adenocarcinoma. 
da35a3de-fa23-4c20-905e-5b82b8d5d23a_perm_14,What is the histopathologic diagnosis?,Adenocarcinoma. ,B,B,True,Adenocarcinoma. 
da35a3de-fa23-4c20-905e-5b82b8d5d23a_perm_15,What is the histopathologic diagnosis?,Adenocarcinoma. ,B,B,True,Adenocarcinoma. 
da35a3de-fa23-4c20-905e-5b82b8d5d23a_perm_16,What is the histopathologic diagnosis?,Adenocarcinoma. ,B,B,True,Adenocarcinoma. 
da35a3de-fa23-4c20-905e-5b82b8d5d23a_perm_17,What is the histopathologic diagnosis?,Adenocarcinoma. ,B,B,True,Adenocarcinoma. 
da35a3de-fa23-4c20-905e-5b82b8d5d23a_perm_18,What is the histopathologic diagnosis?,Adenocarcinoma. ,B,B,True,Adenocarcinoma. 
da35a3de-fa23-4c20-905e-5b82b8d5d23a_perm_19,What is the histopathologic diagnosis?,Adenocarcinoma. ,B,B,True,Adenocarcinoma. 
da35a3de-fa23-4c20-905e-5b82b8d5d23a_perm_20,What is the histopathologic diagnosis?,Adenocarcinoma. ,B,B,True,Adenocarcinoma. 
da35a3de-fa23-4c20-905e-5b82b8d5d23a_perm_21,What is the histopathologic diagnosis?,Adenocarcinoma. ,B,B,True,Adenocarcinoma. 
da35a3de-fa23-4c20-905e-5b82b8d5d23a_perm_22,What is the histopathologic diagnosis?,Adenocarcinoma. ,B,B,True,Adenocarcinoma. 
da35a3de-fa23-4c20-905e-5b82b8d5d23a_perm_23,What is the histopathologic diagnosis?,Adenocarcinoma. ,B,B,True,Adenocarcinoma. 
da35a3de-fa23-4c20-905e-5b82b8d5d23a_perm_24,What is the histopathologic diagnosis?,Adenocarcinoma. ,B,B,True,Adenocarcinoma. 
dd3a8b0d-b4cc-4651-9311-a7e75a7829be_perm_1,What is the histopathologic diagnosis?,Squamous cell carcinoma. ,A,A,True,Squamous cell carcinoma. 
dd3a8b0d-b4cc-4651-9311-a7e75a7829be_perm_2,What is the histopathologic diagnosis?,Squamous cell carcinoma. ,A,A,True,Squamous cell carcinoma. 
dd3a8b0d-b4cc-4651-9311-a7e75a7829be_perm_3,What is the histopathologic diagnosis?,Squamous cell carcinoma. ,A,B,False,"Normal epidermis and dermis, with benign nevus. "
dd3a8b0d-b4cc-4651-9311-a7e75a7829be_perm_4,What is the histopathologic diagnosis?,Squamous cell carcinoma. ,A,A,True,Squamous cell carcinoma. 
dd3a8b0d-b4cc-4651-9311-a7e75a7829be_perm_5,What is the histopathologic diagnosis?,Squamous cell carcinoma. ,B,B,True,Squamous cell carcinoma. 
dd3a8b0d-b4cc-4651-9311-a7e75a7829be_perm_6,What is the histopathologic diagnosis?,Squamous cell carcinoma. ,B,B,True,Squamous cell carcinoma. 
e65f6b06-1b9e-473d-b1ef-2a029432e553_perm_1,What is the histopathologic diagnosis?,Normal epidermis and dermis. ,D,B,False,"Normal epidermis and dermis, with benign intradermal nevus. "
e65f6b06-1b9e-473d-b1ef-2a029432e553_perm_2,What is the histopathologic diagnosis?,Normal epidermis and dermis. ,D,B,False,"Normal epidermis and dermis, with benign intradermal nevus. "
e65f6b06-1b9e-473d-b1ef-2a029432e553_perm_3,What is the histopathologic diagnosis?,Normal epidermis and dermis. ,D,D,True,Normal epidermis and dermis. 
e65f6b06-1b9e-473d-b1ef-2a029432e553_perm_4,What is the histopathologic diagnosis?,Normal epidermis and dermis. ,D,D,True,Normal epidermis and dermis. 
e65f6b06-1b9e-473d-b1ef-2a029432e553_perm_5,What is the histopathologic diagnosis?,Normal epidermis and dermis. ,D,C,False,"Normal epidermis and dermis, with benign intradermal nevus. "
e65f6b06-1b9e-473d-b1ef-2a029432e553_perm_6,What is the histopathologic diagnosis?,Normal epidermis and dermis. ,D,D,True,Normal epidermis and dermis. 
e65f6b06-1b9e-473d-b1ef-2a029432e553_perm_7,What is the histopathologic diagnosis?,Normal epidermis and dermis. ,D,D,True,Normal epidermis and dermis. 
e65f6b06-1b9e-473d-b1ef-2a029432e553_perm_8,What is the histopathologic diagnosis?,Normal epidermis and dermis. ,D,D,True,Normal epidermis and dermis. 
e65f6b06-1b9e-473d-b1ef-2a029432e553_perm_9,What is the histopathologic diagnosis?,Normal epidermis and dermis. ,D,D,True,Normal epidermis and dermis. 
e65f6b06-1b9e-473d-b1ef-2a029432e553_perm_10,What is the histopathologic diagnosis?,Normal epidermis and dermis. ,D,A,False,"Normal epidermis and dermis, with benign intradermal nevus. "
e65f6b06-1b9e-473d-b1ef-2a029432e553_perm_11,What is the histopathologic diagnosis?,Normal epidermis and dermis. ,D,A,False,"Normal epidermis and dermis, with benign intradermal nevus. "
e65f6b06-1b9e-473d-b1ef-2a029432e553_perm_12,What is the histopathologic diagnosis?,Normal epidermis and dermis. ,D,A,False,"Normal epidermis and dermis, with benign intradermal nevus. "
e65f6b06-1b9e-473d-b1ef-2a029432e553_perm_13,What is the histopathologic diagnosis?,Normal epidermis and dermis. ,D,C,False,"Normal epidermis and dermis, with benign intradermal nevus. "
e65f6b06-1b9e-473d-b1ef-2a029432e553_perm_14,What is the histopathologic diagnosis?,Normal epidermis and dermis. ,D,C,False,"Normal epidermis and dermis, with benign intradermal nevus. "
e65f6b06-1b9e-473d-b1ef-2a029432e553_perm_15,What is the histopathologic diagnosis?,Normal epidermis and dermis. ,D,B,False,"Normal epidermis and dermis, with benign intradermal nevus. "
e65f6b06-1b9e-473d-b1ef-2a029432e553_perm_16,What is the histopathologic diagnosis?,Normal epidermis and dermis. ,D,B,False,"Normal epidermis and dermis, with benign intradermal nevus. "
e65f6b06-1b9e-473d-b1ef-2a029432e553_perm_17,What is the histopathologic diagnosis?,Normal epidermis and dermis. ,D,C,False,"Normal epidermis and dermis, with benign intradermal nevus. "
e65f6b06-1b9e-473d-b1ef-2a029432e553_perm_18,What is the histopathologic diagnosis?,Normal epidermis and dermis. ,D,B,False,"Normal epidermis and dermis, with benign intradermal nevus. "
e65f6b06-1b9e-473d-b1ef-2a029432e553_perm_19,What is the histopathologic diagnosis?,Normal epidermis and dermis. ,D,C,False,"Normal epidermis and dermis, with benign intradermal nevus. "
e65f6b06-1b9e-473d-b1ef-2a029432e553_perm_20,What is the histopathologic diagnosis?,Normal epidermis and dermis. ,D,C,False,"Normal epidermis and dermis, with benign intradermal nevus. "
e65f6b06-1b9e-473d-b1ef-2a029432e553_perm_21,What is the histopathologic diagnosis?,Normal epidermis and dermis. ,D,B,False,"Normal epidermis and dermis, with benign intradermal nevus. "
e65f6b06-1b9e-473d-b1ef-2a029432e553_perm_22,What is the histopathologic diagnosis?,Normal epidermis and dermis. ,D,B,False,"Normal epidermis and dermis, with benign intradermal nevus. "
e65f6b06-1b9e-473d-b1ef-2a029432e553_perm_23,What is the histopathologic diagnosis?,Normal epidermis and dermis. ,D,C,False,"Normal epidermis and dermis, with benign intradermal nevus. "
e65f6b06-1b9e-473d-b1ef-2a029432e553_perm_24,What is the histopathologic diagnosis?,Normal epidermis and dermis. ,D,B,False,"Normal epidermis and dermis, with benign intradermal nevus. "
eb4248fd-adf3-4682-b738-5d69d0248511_perm_1,Which lung lobe(s) is the atelectasis within?,Right middle lobe and right lower lobe,F,F,True,Right middle lobe and right lower lobe
eb4248fd-adf3-4682-b738-5d69d0248511_perm_2,Which lung lobe(s) is the atelectasis within?,Right middle lobe and right lower lobe,F,F,True,Right middle lobe and right lower lobe
eb4248fd-adf3-4682-b738-5d69d0248511_perm_3,Which lung lobe(s) is the atelectasis within?,Right middle lobe and right lower lobe,F,F,True,Right middle lobe and right lower lobe
